Open,High,Low,Close,Volume,Dividends,Stock Splits,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_diff,rsi,bb_high,bb_mid,bb_low,bb_width,atr,stoch_k,stoch_d,volume_sma,volume_ratio,returns,log_returns,volatility_20,symbol,timestamp
19674.75,19806.0,19667.44921875,19731.80078125,236800,0.0,0.0,19337.39248046875,19588.833984375,18708.9170703125,19500.536492207524,19467.23682909956,33.2996631079659,-38.60321959821975,71.90288270618565,60.66424065032468,19840.393068512083,19337.39248046875,18834.391892425414,5.202362092524913,161.59790682525974,84.66193865276664,90.32845649151427,214305.0,1.1049672196169011,-0.0016897597201204206,-0.0016897597201204206,0.007147644718187215,NIFTY,2023-11-17 00:00:00+05:30
19731.150390625,19756.44921875,19670.5,19694.0,173800,0.0,0.0,19340.85751953125,19591.2159765625,18717.92732421875,19530.30010879098,19484.034101018107,46.2660077728724,-21.629374124001323,67.89538189687372,58.86412586959529,19852.60581490116,19340.85751953125,18829.109224161344,5.291888375198683,156.19442910559835,79.89575254444382,84.31876562403515,211480.0,0.8218271231322111,-0.0019157289123818977,-0.0019157289123818977,0.007140049509481639,NIFTY,2023-11-20 00:00:00+05:30
19770.900390625,19829.099609375,19754.05078125,19783.400390625,195000,0.0,0.0,19352.89501953125,19594.66296875,18728.822578125,19569.238613688518,19506.20938172973,63.02923195878975,-4.697652907443111,67.72688486623287,61.7546054255711,19893.571889921815,19352.89501953125,18812.218149140685,5.587555451986958,154.68765626769846,89.81204261753835,84.78991127158295,211315.0,0.9227929867733006,0.0045394734754240496,0.0045394734754240496,0.007124654617515865,NIFTY,2023-11-21 00:00:00+05:30
19784.0,19825.55078125,19703.849609375,19811.849609375,184500,0.0,0.0,19379.4,19596.3589453125,18739.637080078126,19606.56338225567,19528.84939859234,77.71398366332869,11.78467440671125,65.92930925661744,62.65391630908731,19954.410402135174,19379.4,18804.38959786483,5.934243600268043,152.33147881107715,92.18340264349852,87.29706593516026,211740.0,0.8713516576933975,0.0014380348265852216,0.0014380348265852216,0.006318432759017076,NIFTY,2023-11-22 00:00:00+05:30
19828.44921875,19875.150390625,19786.75,19802.0,170000,0.0,0.0,19413.39248046875,19595.9999609375,18750.336328125,19636.630554216335,19549.082776474388,87.54777774194736,26.93729507375847,60.61048266818889,62.10938696045724,20003.7294074395,19413.39248046875,18823.055553497998,6.0817492621619,147.76497251207164,88.97417881092586,90.3232080239876,208975.0,0.8134944371336285,-0.0004971574875239915,-0.0004971574875239915,0.005919758458825266,NIFTY,2023-11-23 00:00:00+05:30
19809.599609375,19832.849609375,19768.849609375,19794.69921875,145900,0.0,0.0,19460.26494140625,19591.966953125,18761.2283203125,19660.948810298436,19567.276587013323,93.67222328511343,40.28428071602947,53.38794256908396,61.681466773891515,20014.277261651278,19460.26494140625,18906.252621161224,5.693779832012836,141.7817601897808,85.75710901292297,88.97156348911581,201250.0,0.7249689440993788,-0.00036868908443588033,-0.00036868908443588033,0.0046868557048524015,NIFTY,2023-11-24 00:00:00+05:30
19844.650390625,19916.849609375,19800.0,19889.69921875,229600,0.0,0.0,19502.38740234375,19589.896953125,18772.624814453124,19696.141180829447,19591.159744919743,104.98143590970358,53.223711754764295,51.75772415493928,65.05531551285108,20052.47733632559,19502.38740234375,18952.297468361907,5.6412573766813185,140.3795195065822,95.38062260740111,90.03730347708331,202470.0,1.133995159776757,0.004799264638990497,0.004799264638990497,0.004372324285751495,NIFTY,2023-11-28 00:00:00+05:30
19976.55078125,20104.650390625,19956.30078125,20096.599609375,236200,0.0,0.0,19550.17236328125,19590.4289453125,18783.83755859375,19757.750169836454,19628.59973487939,129.15043495706414,68.40905639522427,60.741378561839866,71.0365338251487,20131.505643740646,19550.17236328125,18968.839082821854,5.947091101367928,145.70606610432634,98.96145909705898,93.36639690579436,205275.0,1.1506515649738156,0.010402389113554511,0.010402389113554511,0.004712198470619128,NIFTY,2023-11-29 00:00:00+05:30
20108.5,20158.69921875,20015.849609375,20133.150390625,486600,0.0,0.0,19602.84990234375,19591.0299609375,18795.6803125,19815.50404995777,19665.973857527213,149.53019243055678,84.63328360229077,64.896908828266,71.94993677961246,20194.908702812343,19602.84990234375,19010.79110187516,6.040538017870603,145.50203348080302,96.9190439403075,97.0870418815892,219305.0,2.2188276601080688,0.0018187545137213768,0.0018187545137213768,0.004525256248360049,NIFTY,2023-11-30 00:00:00+05:30
20194.099609375,20291.55078125,20183.69921875,20267.900390625,265800,0.0,0.0,19666.78740234375,19592.5409765625,18808.412314453126,19885.1034869835,19710.561008127046,174.54247885645236,102.6151226531231,71.92735620332927,75.07119775910942,20256.121450098653,19666.78740234375,19077.453354588848,5.993190811476103,146.4233447053885,97.54179895898464,97.80743399878372,222890.0,1.1925164879536991,0.0066929416105065975,0.0066929416105065975,0.0042495152700746065,NIFTY,2023-12-01 00:00:00+05:30
