timestamp,open,high,low,close,volume
2025-11-24 04:22:00,59400.0,59400.0,59375.6,59390.0,1540.0
2025-11-24 04:23:00,59370.0,59380.0,59365.6,59367.6,595.0
2025-11-24 04:24:00,59368.0,59368.0,59340.0,59340.0,525.0
2025-11-24 04:25:00,59340.0,59355.6,59334.2,59355.6,735.0
2025-11-24 04:26:00,59356.8,59356.8,59348.8,59348.8,630.0
2025-11-24 04:27:00,59348.8,59350.0,59348.8,59348.8,1540.0
2025-11-24 04:28:00,59348.0,59348.0,59348.0,59348.0,560.0
2025-11-24 04:29:00,59345.0,59361.6,59345.0,59361.6,2345.0
2025-11-24 04:30:00,59355.0,59380.0,59355.0,59373.8,5320.0
2025-11-24 04:31:00,59374.4,59383.2,59374.4,59381.4,1645.0
2025-11-24 04:32:00,59382.0,59400.0,59381.0,59400.0,1575.0
2025-11-24 04:33:00,59400.0,59400.0,59390.0,59394.0,735.0
2025-11-24 04:34:00,59397.4,59402.6,59393.0,59397.4,3150.0
2025-11-24 04:35:00,59390.0,59404.8,59390.0,59391.4,1855.0
2025-11-24 04:36:00,59391.4,59403.6,59391.4,59400.2,4690.0
2025-11-24 04:37:00,59401.2,59438.8,59401.2,59429.2,7280.0
2025-11-24 04:38:00,59429.2,59444.0,59429.2,59440.0,3395.0
2025-11-24 04:39:00,59440.0,59445.0,59440.0,59440.0,9765.0
2025-11-24 04:40:00,59440.0,59455.0,59440.0,59452.0,11480.0
2025-11-24 04:41:00,59452.0,59454.4,59438.8,59452.0,5180.0
2025-11-24 04:42:00,59452.0,59478.0,59449.8,59478.0,2345.0
2025-11-24 04:43:00,59478.0,59495.4,59475.6,59480.0,5285.0
2025-11-24 04:44:00,59491.0,59492.2,59475.0,59490.0,2940.0
2025-11-24 04:45:00,59483.4,59514.0,59483.4,59500.0,11095.0
2025-11-24 04:46:00,59508.2,59508.2,59469.0,59469.2,1995.0
2025-11-24 04:47:00,59487.0,59487.0,59475.0,59480.0,980.0
2025-11-24 04:48:00,59480.0,59486.6,59469.0,59479.6,1960.0
2025-11-24 04:49:00,59479.6,59498.8,59479.2,59496.0,4445.0
2025-11-24 04:50:00,59499.0,59520.0,59496.0,59520.0,4445.0
2025-11-24 04:51:00,59520.0,59550.0,59519.8,59550.0,7735.0
2025-11-24 04:52:00,59552.0,59559.8,59532.8,59556.8,15155.0
2025-11-24 04:53:00,59558.0,59562.2,59540.8,59560.0,7280.0
2025-11-24 04:54:00,59567.0,59572.4,59555.0,59570.0,7175.0
2025-11-24 04:55:00,59569.6,59569.6,59551.4,59558.4,1015.0
2025-11-24 04:56:00,59555.0,59558.4,59551.0,59558.0,1295.0
2025-11-24 04:57:00,59556.0,59576.8,59546.2,59576.8,4025.0
2025-11-24 04:58:00,59576.6,59579.0,59552.4,59560.2,2415.0
2025-11-24 04:59:00,59563.6,59576.0,59558.0,59558.0,1820.0
2025-11-24 05:00:00,59565.0,59575.0,59556.4,59575.0,5845.0
2025-11-24 05:01:00,59576.2,59579.4,59569.4,59569.4,7875.0
2025-11-24 05:02:00,59565.0,59574.2,59551.0,59574.2,1750.0
2025-11-24 05:03:00,59574.0,59574.6,59560.0,59570.0,1085.0
2025-11-24 05:04:00,59570.2,59576.6,59565.2,59576.6,1575.0
2025-11-24 05:05:00,59577.4,59580.0,59575.2,59580.0,1470.0
2025-11-24 05:06:00,59586.0,59592.2,59580.0,59591.2,7000.0
2025-11-24 05:07:00,59591.0,59597.0,59590.0,59597.0,2625.0
2025-11-24 05:08:00,59595.0,59598.8,59586.6,59597.8,2485.0
2025-11-24 05:09:00,59580.8,59598.0,59576.8,59590.0,1820.0
2025-11-24 05:10:00,59595.8,59595.8,59570.2,59586.6,2205.0
2025-11-24 05:11:00,59598.0,59600.6,59579.2,59600.0,6930.0
2025-11-24 05:12:00,59600.2,59602.8,59600.0,59601.0,6230.0
2025-11-24 05:13:00,59600.0,59605.0,59600.0,59600.8,5320.0
2025-11-24 05:14:00,59602.6,59602.6,59582.0,59584.6,1995.0
2025-11-24 05:15:00,59584.8,59588.0,59563.2,59575.4,2170.0
2025-11-24 05:16:00,59564.0,59576.0,59563.6,59570.4,1120.0
2025-11-24 05:17:00,59575.6,59575.8,59570.4,59570.4,2240.0
2025-11-24 05:18:00,59570.4,59577.4,59570.4,59577.4,3850.0
2025-11-24 05:19:00,59570.4,59578.6,59570.4,59571.6,2590.0
2025-11-24 05:20:00,59570.4,59574.2,59570.4,59573.0,2100.0
2025-11-24 05:21:00,59573.0,59575.0,59570.4,59570.4,1715.0
2025-11-24 05:22:00,59573.2,59576.0,59570.4,59572.8,1785.0
2025-11-24 05:23:00,59573.8,59576.4,59550.6,59560.0,2485.0
2025-11-24 05:24:00,59554.2,59554.2,59537.0,59537.8,1540.0
2025-11-24 05:25:00,59539.8,59549.0,59539.8,59546.0,1365.0
2025-11-24 05:26:00,59539.4,59555.2,59539.4,59555.2,1330.0
2025-11-24 05:27:00,59555.4,59555.4,59545.0,59552.0,350.0
2025-11-24 05:28:00,59549.8,59555.4,59542.2,59542.2,245.0
2025-11-24 05:29:00,59544.4,59549.6,59544.2,59549.6,315.0
2025-11-24 05:30:00,59555.0,59555.0,59544.4,59544.4,1050.0
2025-11-24 05:31:00,59555.4,59570.0,59546.4,59551.0,1680.0
2025-11-24 05:32:00,59550.0,59550.0,59530.0,59530.2,840.0
2025-11-24 05:33:00,59538.2,59538.2,59530.0,59533.8,875.0
2025-11-24 05:34:00,59536.2,59555.6,59531.8,59555.6,1365.0
2025-11-24 05:35:00,59555.0,59555.0,59543.0,59554.0,385.0
2025-11-24 05:36:00,59548.4,59548.4,59543.0,59543.0,910.0
2025-11-24 05:37:00,59546.0,59570.0,59544.6,59568.6,1575.0
2025-11-24 05:38:00,59569.0,59570.0,59561.2,59566.0,770.0
2025-11-24 05:39:00,59561.0,59568.0,59560.6,59564.0,2100.0
2025-11-24 05:40:00,59564.6,59564.6,59547.6,59547.6,385.0
2025-11-24 05:41:00,59557.8,59557.8,59546.6,59546.6,385.0
2025-11-24 05:42:00,59550.6,59563.8,59550.6,59556.6,350.0
2025-11-24 05:43:00,59550.8,59550.8,59545.0,59550.4,280.0
2025-11-24 05:44:00,59554.0,59554.0,59553.4,59553.4,875.0
2025-11-24 05:45:00,59554.0,59554.0,59530.2,59531.0,595.0
2025-11-24 05:46:00,59545.4,59545.4,59538.4,59545.0,210.0
2025-11-24 05:47:00,59544.0,59553.8,59544.0,59549.6,1190.0
2025-11-24 05:48:00,59549.6,59549.6,59544.0,59544.0,385.0
2025-11-24 05:49:00,59535.2,59546.0,59535.2,59540.0,525.0
2025-11-24 05:50:00,59544.0,59556.6,59544.0,59556.6,1155.0
2025-11-24 05:51:00,59556.6,59556.6,59548.0,59552.8,1015.0
2025-11-24 05:52:00,59549.6,59565.0,59549.6,59564.8,1155.0
2025-11-24 05:53:00,59562.4,59562.4,59555.0,59555.0,315.0
2025-11-24 05:54:00,59555.2,59558.0,59553.0,59558.0,1120.0
2025-11-24 05:55:00,59558.0,59565.0,59553.6,59565.0,910.0
2025-11-24 05:56:00,59565.0,59585.4,59564.8,59582.8,1785.0
2025-11-24 05:57:00,59585.8,59588.0,59580.2,59587.8,1295.0
2025-11-24 05:58:00,59588.6,59600.0,59588.6,59600.0,2345.0
2025-11-24 05:59:00,59600.0,59622.0,59599.8,59617.2,3710.0
2025-11-24 06:00:00,59623.6,59639.8,59618.8,59630.0,2905.0
2025-11-24 06:01:00,59630.0,59644.2,59622.6,59637.6,3815.0
2025-11-24 06:02:00,59644.8,59649.8,59633.8,59636.6,2030.0
2025-11-24 06:03:00,59648.0,59655.2,59636.4,59653.0,2415.0
2025-11-24 06:04:00,59650.0,59651.4,59635.4,59635.4,2590.0
2025-11-24 06:05:00,59650.0,59650.0,59637.4,59645.4,700.0
2025-11-24 06:06:00,59647.4,59649.0,59647.4,59648.4,5600.0
2025-11-24 06:07:00,59635.2,59647.0,59635.2,59647.0,1470.0
2025-11-24 06:08:00,59640.0,59649.0,59640.0,59648.0,1435.0
2025-11-24 06:09:00,59648.0,59648.0,59639.0,59639.0,245.0
2025-11-24 06:10:00,59639.0,59639.0,59632.2,59632.6,1365.0
2025-11-24 06:11:00,59642.0,59642.0,59630.0,59630.0,1470.0
2025-11-24 06:12:00,59630.0,59630.0,59607.8,59607.8,2240.0
2025-11-24 06:13:00,59618.0,59620.0,59612.6,59620.0,1295.0
2025-11-24 06:14:00,59620.0,59633.0,59615.0,59615.0,770.0
2025-11-24 06:15:00,59616.0,59625.8,59615.6,59615.6,1995.0
2025-11-24 06:16:00,59615.0,59615.0,59589.0,59595.6,1715.0
2025-11-24 06:17:00,59600.0,59601.4,59587.0,59601.4,2030.0
2025-11-24 06:18:00,59585.0,59593.8,59582.0,59582.0,2415.0
2025-11-24 06:19:00,59590.2,59595.0,59589.8,59590.0,490.0
2025-11-24 06:20:00,59589.8,59591.0,59580.4,59588.4,805.0
2025-11-24 06:21:00,59580.2,59582.8,59550.0,59563.2,1225.0
2025-11-24 06:22:00,59556.8,59568.8,59556.8,59560.2,3780.0
2025-11-24 06:23:00,59556.8,59566.2,59548.0,59550.0,2625.0
2025-11-24 06:24:00,59551.8,59558.8,59550.0,59550.0,2275.0
2025-11-24 06:25:00,59542.4,59560.0,59540.2,59555.0,1435.0
2025-11-24 06:26:00,59554.0,59560.2,59553.0,59560.2,560.0
2025-11-24 06:27:00,59561.8,59568.0,59540.0,59549.8,490.0
2025-11-24 06:28:00,59547.8,59565.0,59543.0,59565.0,1610.0
2025-11-24 06:29:00,59551.0,59570.0,59550.2,59570.0,420.0
2025-11-24 06:30:00,59560.8,59587.6,59560.8,59585.0,1750.0
2025-11-24 06:31:00,59582.8,59597.2,59575.2,59592.6,1085.0
2025-11-24 06:32:00,59599.0,59600.0,59594.8,59600.0,1820.0
2025-11-24 06:33:00,59595.2,59595.2,59588.6,59588.6,490.0
2025-11-24 06:34:00,59588.6,59588.6,59588.6,59588.6,4130.0
2025-11-24 06:35:00,59589.6,59598.0,59589.0,59597.4,2835.0
2025-11-24 06:36:00,59593.8,59593.8,59557.0,59565.0,700.0
2025-11-24 06:37:00,59582.4,59582.4,59555.6,59555.6,350.0
2025-11-24 06:38:00,59560.4,59565.4,59560.4,59565.4,455.0
2025-11-24 06:39:00,59575.2,59575.2,59555.0,59555.0,245.0
2025-11-24 06:40:00,59555.0,59555.0,59540.0,59540.0,1540.0
2025-11-24 06:41:00,59540.0,59540.0,59536.0,59540.0,805.0
2025-11-24 06:42:00,59540.4,59557.0,59540.0,59557.0,1015.0
2025-11-24 06:43:00,59553.8,59559.0,59542.0,59551.0,700.0
2025-11-24 06:44:00,59547.0,59555.0,59546.0,59548.2,525.0
2025-11-24 06:45:00,59559.4,59559.4,59544.0,59558.0,245.0
2025-11-24 06:46:00,59558.0,59565.0,59545.0,59545.0,1120.0
2025-11-24 06:47:00,59556.0,59556.2,59556.0,59556.2,3745.0
2025-11-24 06:48:00,59560.0,59589.6,59560.0,59587.0,1645.0
2025-11-24 06:49:00,59587.0,59592.2,59587.0,59590.0,1610.0
2025-11-24 06:50:00,59584.6,59592.4,59584.6,59592.4,315.0
2025-11-24 06:51:00,59580.2,59590.4,59580.0,59580.0,1645.0
2025-11-24 06:52:00,59595.0,59598.8,59575.8,59584.4,2765.0
2025-11-24 06:53:00,59581.6,59583.6,59571.0,59575.0,770.0
2025-11-24 06:54:00,59568.6,59570.8,59553.4,59560.4,1610.0
2025-11-24 06:55:00,59560.4,59560.4,59530.2,59540.2,2555.0
2025-11-24 06:56:00,59550.8,59550.8,59542.0,59550.0,210.0
2025-11-24 06:57:00,59542.0,59549.6,59527.6,59537.0,980.0
2025-11-24 06:58:00,59543.8,59549.0,59533.4,59536.6,840.0
2025-11-24 06:59:00,59543.8,59550.0,59540.0,59540.0,840.0
2025-11-24 07:00:00,59535.2,59550.0,59535.2,59550.0,560.0
2025-11-24 07:01:00,59502.0,59535.0,59502.0,59534.6,4480.0
2025-11-24 07:02:00,59535.0,59565.8,59535.0,59565.8,700.0
2025-11-24 07:03:00,59566.6,59566.6,59557.6,59557.6,175.0
2025-11-24 07:04:00,59555.4,59586.0,59555.4,59585.0,560.0
2025-11-24 07:05:00,59590.0,59590.0,59576.6,59590.0,490.0
2025-11-24 07:06:00,59584.2,59590.0,59580.0,59580.0,350.0
2025-11-24 07:07:00,59580.0,59580.2,59580.0,59580.2,245.0
2025-11-24 07:08:00,59589.0,59590.0,59583.4,59590.0,420.0
2025-11-24 07:09:00,59585.4,59589.2,59565.0,59589.2,700.0
2025-11-24 07:10:00,59590.0,59590.0,59585.0,59590.0,350.0
2025-11-24 07:11:00,59590.0,59594.4,59580.4,59589.4,875.0
2025-11-24 07:12:00,59580.4,59585.2,59580.0,59585.0,490.0
2025-11-24 07:13:00,59585.2,59590.0,59580.2,59589.8,210.0
2025-11-24 07:14:00,59585.2,59595.0,59585.0,59595.0,665.0
2025-11-24 07:15:00,59594.8,59600.0,59594.8,59600.0,980.0
2025-11-24 07:16:00,59600.0,59605.0,59600.0,59600.0,945.0
2025-11-24 07:17:00,59602.4,59602.4,59580.4,59593.0,665.0
2025-11-24 07:18:00,59590.0,59595.6,59588.8,59594.8,980.0
2025-11-24 07:19:00,59595.6,59600.2,59594.4,59599.6,805.0
2025-11-24 07:20:00,59598.6,59605.0,59595.8,59596.0,665.0
2025-11-24 07:21:00,59605.0,59607.2,59604.6,59604.6,770.0
2025-11-24 07:22:00,59600.4,59604.8,59596.4,59596.4,805.0
2025-11-24 07:23:00,59600.2,59604.2,59600.2,59603.8,455.0
2025-11-24 07:24:00,59597.4,59599.8,59581.4,59582.8,420.0
2025-11-24 07:25:00,59563.4,59579.2,59559.4,59578.4,1085.0
2025-11-24 07:26:00,59590.2,59592.6,59588.2,59588.2,455.0
2025-11-24 07:27:00,59590.2,59590.2,59585.8,59585.8,210.0
2025-11-24 07:28:00,59588.0,59590.4,59585.4,59589.2,455.0
2025-11-24 07:29:00,59587.2,59587.2,59559.2,59571.2,8435.0
2025-11-24 07:30:00,59571.4,59579.2,59571.0,59579.0,735.0
2025-11-24 07:31:00,59579.0,59579.0,59569.8,59570.0,210.0
2025-11-24 07:32:00,59570.0,59570.0,59563.6,59570.0,245.0
2025-11-24 07:33:00,59570.0,59572.4,59570.0,59572.4,385.0
2025-11-24 07:34:00,59568.6,59568.8,59560.6,59566.4,735.0
2025-11-24 07:35:00,59566.8,59568.6,59553.0,59568.6,770.0
2025-11-24 07:36:00,59570.0,59573.6,59568.8,59573.6,210.0
2025-11-24 07:37:00,59560.4,59568.6,59560.4,59568.6,315.0
2025-11-24 07:38:00,59568.6,59570.0,59568.6,59570.0,210.0
2025-11-24 07:39:00,59570.0,59570.0,59568.0,59568.0,385.0
2025-11-24 07:40:00,59568.0,59580.0,59568.0,59580.0,560.0
2025-11-24 07:41:00,59580.0,59580.0,59577.2,59579.0,1330.0
2025-11-24 07:42:00,59579.0,59587.6,59579.0,59587.6,1295.0
2025-11-24 07:43:00,59581.6,59583.4,59577.0,59583.4,910.0
2025-11-24 07:44:00,59585.8,59585.8,59577.2,59581.0,455.0
2025-11-24 07:45:00,59577.2,59584.8,59575.2,59580.0,700.0
2025-11-24 07:46:00,59580.0,59580.0,59574.2,59580.0,420.0
2025-11-24 07:47:00,59582.0,59588.4,59581.0,59587.0,490.0
2025-11-24 07:48:00,59588.0,59588.8,59571.6,59571.6,385.0
2025-11-24 07:49:00,59587.0,59587.0,59587.0,59587.0,560.0
2025-11-24 07:50:00,59589.6,59589.6,59582.6,59589.6,490.0
2025-11-24 07:51:00,59589.6,59594.0,59589.6,59593.0,1435.0
2025-11-24 07:52:00,59594.0,59594.0,59593.8,59593.8,175.0
2025-11-24 07:53:00,59593.8,59594.4,59592.0,59592.0,2940.0
2025-11-24 07:54:00,59591.6,59594.0,59591.6,59594.0,245.0
2025-11-24 07:55:00,59593.2,59594.2,59593.2,59594.0,560.0
2025-11-24 07:56:00,59580.0,59586.2,59579.4,59579.6,455.0
2025-11-24 07:57:00,59586.4,59586.4,59581.4,59582.6,280.0
2025-11-24 07:58:00,59571.0,59583.6,59570.0,59570.0,280.0
2025-11-24 07:59:00,59565.6,59565.6,59560.0,59560.0,350.0
2025-11-24 08:00:00,59562.6,59562.6,59560.0,59561.6,315.0
2025-11-24 08:01:00,59560.6,59560.6,59546.2,59550.0,1015.0
2025-11-24 08:02:00,59550.0,59550.0,59546.6,59550.0,1225.0
2025-11-24 08:03:00,59560.0,59560.0,59555.8,59555.8,525.0
2025-11-24 08:04:00,59555.8,59555.8,59553.8,59555.2,385.0
2025-11-24 08:05:00,59556.6,59563.0,59556.6,59563.0,630.0
2025-11-24 08:06:00,59570.0,59570.0,59568.0,59568.0,595.0
2025-11-24 08:07:00,59568.0,59575.4,59568.0,59575.4,350.0
2025-11-24 08:08:00,59569.0,59569.6,59565.0,59565.0,245.0
2025-11-24 08:09:00,59556.6,59557.0,59555.0,59555.0,455.0
2025-11-24 08:10:00,59553.8,59553.8,59548.8,59548.8,315.0
2025-11-24 08:11:00,59552.0,59552.0,59538.0,59542.2,770.0
2025-11-24 08:12:00,59548.0,59566.6,59548.0,59559.8,315.0
2025-11-24 08:13:00,59559.6,59567.0,59559.4,59566.6,420.0
2025-11-24 08:14:00,59566.6,59575.4,59566.6,59575.4,385.0
2025-11-24 08:15:00,59579.6,59580.4,59570.4,59580.4,280.0
2025-11-24 08:16:00,59579.2,59579.2,59574.8,59574.8,350.0
2025-11-24 08:17:00,59575.0,59579.8,59570.0,59575.0,1190.0
2025-11-24 08:18:00,59575.0,59579.0,59572.4,59579.0,2835.0
2025-11-24 08:19:00,59580.6,59586.0,59578.0,59579.8,1435.0
2025-11-24 08:20:00,59579.8,59581.0,59578.6,59578.6,490.0
2025-11-24 08:21:00,59580.0,59580.0,59566.6,59580.0,1575.0
2025-11-24 08:22:00,59580.0,59581.6,59574.4,59574.4,280.0
2025-11-24 08:23:00,59572.6,59574.2,59572.6,59574.2,140.0
2025-11-24 08:24:00,59567.4,59567.4,59565.0,59565.0,595.0
2025-11-24 08:25:00,59565.0,59565.0,59559.4,59560.0,420.0
2025-11-24 08:26:00,59560.0,59560.0,59555.0,59555.2,280.0
2025-11-24 08:27:00,59560.0,59565.0,59555.0,59565.0,245.0
2025-11-24 08:28:00,59565.0,59565.0,59558.8,59560.0,665.0
2025-11-24 08:29:00,59554.6,59554.6,59550.0,59550.0,315.0
2025-11-24 08:30:00,59547.2,59552.8,59538.0,59542.0,315.0
2025-11-24 08:31:00,59540.0,59540.0,59535.0,59535.0,210.0
2025-11-24 08:32:00,59535.0,59537.0,59531.6,59531.6,385.0
2025-11-24 08:33:00,59527.0,59540.0,59524.0,59540.0,700.0
2025-11-24 08:34:00,59533.4,59533.4,59532.8,59532.8,175.0
2025-11-24 08:35:00,59532.0,59532.0,59518.6,59524.2,280.0
2025-11-24 08:36:00,59530.0,59534.0,59514.4,59528.0,700.0
2025-11-24 08:37:00,59529.8,59536.6,59518.8,59518.8,1085.0
2025-11-24 08:38:00,59536.0,59536.0,59527.6,59533.4,1225.0
2025-11-24 08:39:00,59533.0,59537.4,59515.0,59515.0,1260.0
2025-11-24 08:40:00,59520.0,59534.4,59511.6,59525.0,805.0
2025-11-24 08:41:00,59526.4,59530.0,59525.0,59527.6,910.0
2025-11-24 08:42:00,59536.0,59536.0,59532.0,59532.0,350.0
2025-11-24 08:43:00,59535.2,59535.6,59520.0,59520.0,875.0
2025-11-24 08:44:00,59520.0,59535.8,59520.0,59535.8,420.0
2025-11-24 08:45:00,59535.0,59538.6,59520.6,59536.0,1960.0
2025-11-24 08:46:00,59535.8,59535.8,59498.0,59498.0,2695.0
2025-11-24 08:47:00,59500.0,59521.8,59500.0,59510.0,770.0
2025-11-24 08:48:00,59521.8,59527.0,59510.2,59510.2,770.0
2025-11-24 08:49:00,59520.0,59535.8,59481.6,59490.0,3255.0
2025-11-24 08:50:00,59484.8,59486.4,59455.0,59468.0,4025.0
2025-11-24 08:51:00,59453.8,59485.2,59453.8,59467.0,5705.0
2025-11-24 08:52:00,59470.0,59488.8,59467.2,59488.8,1855.0
2025-11-24 08:53:00,59489.2,59489.2,59475.0,59475.4,1820.0
2025-11-24 08:54:00,59471.0,59475.0,59456.4,59469.0,2555.0
2025-11-24 08:55:00,59475.0,59513.4,59475.0,59513.4,1680.0
2025-11-24 08:56:00,59507.2,59508.8,59484.8,59484.8,1925.0
2025-11-24 08:57:00,59503.0,59503.0,59479.2,59500.0,490.0
2025-11-24 08:58:00,59485.2,59500.0,59485.0,59490.0,1190.0
2025-11-24 08:59:00,59490.0,59500.0,59485.0,59485.0,1015.0
2025-11-24 09:00:00,59488.0,59490.0,59480.0,59490.0,5565.0
2025-11-24 09:01:00,59486.4,59499.2,59486.4,59491.2,1365.0
2025-11-24 09:02:00,59493.8,59502.4,59491.2,59494.8,1085.0
2025-11-24 09:03:00,59498.6,59510.0,59491.2,59496.2,1190.0
2025-11-24 09:04:00,59497.6,59497.6,59485.0,59490.0,770.0
2025-11-24 09:05:00,59492.2,59495.0,59489.8,59495.0,735.0
2025-11-24 09:06:00,59489.0,59494.8,59483.0,59492.6,875.0
2025-11-24 09:07:00,59484.6,59494.0,59475.0,59487.2,1435.0
2025-11-24 09:08:00,59494.0,59504.0,59494.0,59498.2,735.0
2025-11-24 09:09:00,59496.8,59496.8,59482.4,59483.0,1435.0
2025-11-24 09:10:00,59485.2,59503.6,59485.2,59497.2,1260.0
2025-11-24 09:11:00,59498.6,59498.8,59480.0,59484.0,1540.0
2025-11-24 09:12:00,59490.0,59506.0,59482.2,59494.8,1960.0
2025-11-24 09:13:00,59495.0,59524.8,59495.0,59522.0,630.0
2025-11-24 09:14:00,59513.4,59513.4,59487.0,59488.0,385.0
2025-11-24 09:15:00,59490.0,59508.0,59485.0,59486.0,3185.0
2025-11-24 09:16:00,59494.4,59498.0,59486.2,59488.0,280.0
2025-11-24 09:17:00,59505.4,59515.4,59495.2,59495.2,840.0
2025-11-24 09:18:00,59506.4,59506.4,59495.0,59497.6,280.0
2025-11-24 09:19:00,59505.0,59507.8,59490.2,59490.2,210.0
2025-11-24 09:20:00,59503.0,59504.2,59491.0,59504.2,280.0
2025-11-24 09:21:00,59505.0,59505.0,59492.6,59492.6,210.0
2025-11-24 09:22:00,59496.2,59498.2,59475.0,59475.0,2450.0
2025-11-24 09:23:00,59470.0,59471.6,59456.0,59465.6,1960.0
2025-11-24 09:24:00,59450.0,59450.0,59411.6,59415.0,7175.0
2025-11-24 09:25:00,59415.0,59439.0,59415.0,59429.8,1085.0
2025-11-24 09:26:00,59430.0,59443.8,59430.0,59443.8,3325.0
2025-11-24 09:27:00,59444.4,59445.0,59430.0,59445.0,280.0
2025-11-24 09:28:00,59445.0,59477.8,59445.0,59477.8,1190.0
2025-11-24 09:29:00,59473.6,59483.4,59470.0,59477.8,1470.0
2025-11-24 09:30:00,59479.0,59500.0,59469.2,59469.2,1960.0
2025-11-24 09:31:00,59463.8,59466.4,59400.0,59401.0,2905.0
2025-11-24 09:32:00,59400.0,59401.0,59366.6,59394.8,6020.0
2025-11-24 09:33:00,59384.8,59390.2,59364.8,59368.0,3710.0
2025-11-24 09:34:00,59370.0,59370.0,59335.0,59340.0,9625.0
2025-11-24 09:35:00,59326.0,59350.0,59315.0,59319.6,34580.0
2025-11-24 09:36:00,59315.0,59319.0,59294.0,59299.2,7350.0
2025-11-24 09:37:00,59292.4,59298.6,59274.0,59274.0,5320.0
2025-11-24 09:38:00,59280.0,59326.6,59280.0,59319.8,5250.0
2025-11-24 09:39:00,59314.2,59319.0,59299.8,59304.8,3360.0
2025-11-24 09:40:00,59300.2,59319.0,59299.8,59319.0,7385.0
2025-11-24 09:41:00,59311.0,59321.2,59286.8,59290.0,2240.0
2025-11-24 09:42:00,59290.0,59297.2,59270.0,59271.0,3920.0
2025-11-24 09:43:00,59271.0,59274.8,59256.0,59274.4,3080.0
2025-11-24 09:44:00,59262.2,59284.0,59257.0,59257.0,4480.0
2025-11-24 09:45:00,59258.0,59268.0,59252.0,59264.8,6860.0
2025-11-24 09:46:00,59261.6,59281.6,59240.0,59241.4,6545.0
2025-11-24 09:47:00,59238.8,59238.8,59221.2,59223.6,9730.0
2025-11-24 09:48:00,59222.8,59225.0,59218.8,59218.8,8225.0
2025-11-24 09:49:00,59218.8,59229.6,59214.2,59229.6,8645.0
2025-11-24 09:50:00,59231.6,59231.6,59200.0,59203.0,5180.0
2025-11-24 09:51:00,59203.0,59203.0,59088.6,59098.0,14175.0
2025-11-24 09:52:00,59107.8,59181.0,59103.6,59135.0,12950.0
2025-11-24 09:53:00,59129.8,59132.2,59115.4,59120.6,5775.0
2025-11-24 09:54:00,59119.8,59146.6,59118.6,59130.4,8120.0
2025-11-24 09:55:00,59131.0,59145.0,59120.0,59125.0,5460.0
