Open,High,Low,Close,Volume,Dividends,Stock Splits,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_diff,rsi,bb_high,bb_mid,bb_low,bb_width,atr,stoch_k,stoch_d,volume_sma,volume_ratio,returns,log_returns,volatility_20,symbol,timestamp
65788.7890625,66037.6875,65639.7421875,65794.7265625,10900,0.0,0.0,64680.1458984375,65659.119453125,63118.50681640625,65163.148918831626,65136.5068353746,26.642083457023546,-197.36376380162596,224.0058472586495,57.97522900918329,66222.51044270354,64680.1458984375,63137.78135417146,4.769205519999612,543.7831008498376,80.74286225244931,88.45454791832901,9825.0,1.10941475826972,-0.0028454524561859484,-0.0028454524561859484,0.007040995657816418,SENSEX,2023-11-17 00:00:00+05:30
65787.5078125,65844.0078125,65547.796875,65655.1484375,7200,0.0,0.0,64681.4412109375,65656.617265625,63145.757265625,65238.841152472916,65174.92473182833,63.91642064458574,-145.1077269123836,209.02414755696935,56.05591765081942,66227.03200837527,64681.4412109375,63135.85041349972,4.779085835138814,526.0993748962778,74.95576107642482,81.00700462599211,9635.0,0.7472755578619616,-0.0021214181180221336,-0.0021214181180221336,0.007004822593572556,SENSEX,2023-11-20 00:00:00+05:30
65860.4609375,66082.359375,65849.171875,65930.7734375,5400,0.0,0.0,64708.098828125,65657.622265625,63178.756640625,65345.29227324631,65230.913524841046,114.37874840526638,-93.21043184885362,207.58918025411998,58.94621232513605,66319.18289683908,64708.098828125,63097.01475941093,4.979543821843287,519.0359150822579,84.7717939300858,80.15680575298664,9190.0,0.5875952121871599,0.004198071386014357,0.004198071386014357,0.007010519922229162,SENSEX,2023-11-21 00:00:00+05:30
65839.6171875,66063.4296875,65664.8515625,66023.2421875,4300,0.0,0.0,64780.6669921875,65652.775859375,63211.37080078125,65449.592260054575,65289.604536889856,159.98772316471877,-42.570800846139136,202.55852401085792,59.89913256905963,66488.51258252672,64780.6669921875,63072.82140184828,5.272701469854214,510.43178721923954,86.82174829342624,82.18310109997896,9065.0,0.4743519029233315,0.0014025127444872165,0.0014025127444872165,0.006301418513255068,SENSEX,2023-11-22 00:00:00+05:30
66084.3671875,66235.2421875,65980.5,66017.8125,7500,0.0,0.0,64879.1046875,65641.153984375,63243.71037109375,65537.01075850772,65343.54586749061,193.46489101710904,4.636337526510502,188.82855349059855,59.81134128634257,66633.25185144451,64879.1046875,63124.9575235555,5.407433325085539,492.168244382151,83.65057516099633,85.0813724615028,9085.0,0.825536598789213,-8.223903159099155e-05,-8.223903159099155e-05,0.005927461022502528,SENSEX,2023-11-23 00:00:00+05:30
66000.2890625,66101.640625,65894.046875,65970.0390625,10800,0.0,0.0,65020.19921875,65618.013203125,63275.02017578125,65603.63049758345,65389.95277082464,213.67772675881133,46.444615372970674,167.23311138584066,58.992082832391084,66643.83318612327,65020.19921875,63396.56525137673,4.994244825091408,471.8414947834259,78.15212112021696,82.87481485821318,8980.0,1.2026726057906458,-0.0007236446602952862,-0.0007236446602952862,0.00470421416718545,SENSEX,2023-11-24 00:00:00+05:30
66063.71875,66256.203125,65906.6484375,66174.203125,5100,0.0,0.0,65139.7693359375,65597.074609375,63306.23,65691.41090180138,65448.04538965244,243.3655121489428,85.82879472816511,157.53671742077768,61.42391200502874,66733.2288530931,65139.7693359375,63546.30981878189,4.892432175919586,463.10672283460974,89.63867442897988,83.81379023673105,8605.0,0.5926786751888437,0.003094799781861113,0.003094799781861113,0.004335903519279134,SENSEX,2023-11-28 00:00:00+05:30
66381.2578125,66946.28125,66374.5234375,66901.90625,8300,0.0,0.0,65279.2322265625,65585.772890625,63336.53013671875,65877.6409553704,65555.73878671523,321.9021686551714,133.04346951356638,188.85869914160503,68.5767189920158,66973.73612863726,65279.2322265625,63584.728324487725,5.1915558571329665,485.1761087035662,98.12394203377235,88.63824586098974,8740.0,0.9496567505720824,0.010996779570211057,0.010996779570211057,0.004746882973547984,SENSEX,2023-11-29 00:00:00+05:30
66963.203125,67069.890625,66610.3515625,66988.4375,11100,0.0,0.0,65434.9076171875,65575.161640625,63368.93783203125,66048.53273146726,65661.86461732892,386.6681141383451,183.76839843852213,202.899715699823,69.30554140664889,67156.61246246943,65434.9076171875,63713.20277190556,5.26234362659879,483.3448911175971,96.72739885336543,94.83000510537255,8545.0,1.2990052662375657,0.0012934048497310613,0.0012934048497310613,0.004550140969702311,SENSEX,2023-11-30 00:00:00+05:30
67181.1484375,67564.328125,67149.0703125,67481.1875,21700,0.0,0.0,65629.4005859375,65568.012734375,63404.91357421875,66268.94115739537,65796.62927530454,472.31188209082757,241.47709516898323,230.83478692184434,73.12773595434803,67352.95874209357,65629.4005859375,63905.842429781434,5.252396458807144,489.9553006806259,97.21320597843521,97.354848955191,9325.0,2.3270777479892764,0.007355747027238735,0.007355747027238735,0.004379206704652653,SENSEX,2023-12-01 00:00:00+05:30
