open,high,low,close,volume,timestamp
42404.8515625,42716.80078125,42186.55078125,42582.75,161800,2023-01-09
42642.0,42674.25,41835.75,42014.75,179300,2023-01-10
42071.8515625,42318.0,41729.0,42232.69921875,169800,2023-01-11
42238.5,42343.5,41742.94921875,42082.25,154100,2023-01-12
42171.25,42453.94921875,41885.6015625,42371.25,205500,2023-01-13
42622.5,42715.6484375,42066.55078125,42167.55078125,312300,2023-01-16
42241.19921875,42383.80078125,41861.1015625,42235.05078125,256300,2023-01-17
42271.80078125,42555.8984375,42119.6484375,42458.0,170500,2023-01-18
42416.30078125,42506.25,42234.8984375,42328.8515625,143400,2023-01-19
42516.05078125,42709.19921875,42366.1484375,42506.80078125,159100,2023-01-20
42891.44921875,43005.8515625,42727.69921875,42821.25,203600,2023-01-23
42994.44921875,43078.8984375,42615.6484375,42733.44921875,159500,2023-01-24
42703.6015625,42733.05078125,41540.30078125,41647.6484375,244700,2023-01-25
41382.3515625,41417.8984375,40148.80078125,40345.30078125,350800,2023-01-27
39856.1484375,40789.55078125,39419.80078125,40387.44921875,369900,2023-01-30
40563.8515625,40811.6484375,40167.69921875,40655.05078125,289900,2023-01-31
41115.0,42015.6484375,39490.5,40513.0,400100,2023-02-01
39943.3515625,40757.6015625,39761.44921875,40669.30078125,348500,2023-02-02
41019.3515625,41539.94921875,40609.75,41499.69921875,308800,2023-02-03
41530.1484375,41724.5,41261.19921875,41374.6484375,197800,2023-02-06
41513.1015625,41630.75,41095.1015625,41490.94921875,171900,2023-02-07
41542.05078125,41791.94921875,41403.05078125,41537.6484375,136500,2023-02-08
41634.0,41634.0,41252.94921875,41554.30078125,142900,2023-02-09
41452.3984375,41678.8984375,41424.8984375,41559.3984375,155000,2023-02-10
41563.5,41662.55078125,41157.8984375,41282.19921875,147000,2023-02-13
41410.44921875,41718.0,41195.75,41648.3515625,143100,2023-02-14
41674.6015625,41795.44921875,41455.6015625,41731.05078125,116300,2023-02-15
41925.69921875,41979.1015625,41521.94921875,41631.3515625,111700,2023-02-16
41514.0,41516.30078125,40882.69921875,41131.75,138800,2023-02-17
41221.55078125,41292.6015625,40580.1015625,40701.69921875,143700,2023-02-20
40784.8984375,40946.19921875,40508.25,40673.6015625,170200,2023-02-21
40494.1484375,40529.25,39899.0,39995.8984375,155200,2023-02-22
39983.69921875,40147.80078125,39600.25,40001.55078125,200500,2023-02-23
40259.1015625,40348.1015625,39818.8984375,39909.3984375,144600,2023-02-24
39820.3984375,40371.44921875,39745.3984375,40307.1015625,165200,2023-02-27
40302.69921875,40391.44921875,40073.0,40269.05078125,327800,2023-02-28
40473.8515625,40725.3515625,40341.94921875,40698.1484375,169800,2023-03-01
40604.55078125,40773.25,40312.8984375,40389.80078125,149200,2023-03-02
40671.3984375,41390.1484375,40605.3515625,41251.3515625,213800,2023-03-03
41418.3984375,41671.19921875,41259.1484375,41350.3984375,180200,2023-03-06
41178.3515625,41625.3515625,41100.3515625,41577.1015625,157600,2023-03-08
41532.6484375,41659.0,41208.1015625,41256.75,119200,2023-03-09
40805.25,40839.0,40341.69921875,40485.44921875,145300,2023-03-10
40356.1015625,40690.05078125,39454.6015625,39564.69921875,174500,2023-03-13
39522.3984375,39768.5,39132.6015625,39411.3984375,205700,2023-03-14
39777.8984375,39914.1015625,38934.6484375,39051.5,164300,2023-03-15
39061.69921875,39381.3984375,38613.1484375,39132.6015625,196300,2023-03-16
39442.3984375,39705.1484375,38926.80078125,39598.1015625,173400,2023-03-17
39512.1015625,39512.1015625,38941.8984375,39361.94921875,173800,2023-03-20
39599.6484375,39970.8984375,39366.30078125,39894.69921875,187900,2023-03-21
40036.0,40085.6015625,39837.80078125,39999.05078125,0,2023-03-22
39836.1484375,40201.6015625,39552.5,39616.8984375,153200,2023-03-23
39555.25,39767.8984375,39294.8984375,39395.3515625,166100,2023-03-24
39484.69921875,39695.19921875,39273.75,39431.30078125,194200,2023-03-27
39545.05078125,39645.19921875,39326.1015625,39567.8984375,202300,2023-03-28
39611.55078125,40055.0,39609.55078125,39910.1484375,259600,2023-03-29
40231.25,40690.3984375,40180.19921875,40608.6484375,188000,2023-03-31
40695.80078125,40857.6015625,40535.8984375,40813.05078125,167500,2023-04-03
